,0
513,-9.536396272403815
514,-9.536396272403815
515,-9.536396272403815
516,-9.536396272403815
517,-9.536396272403815
518,-9.536396272403815
519,-9.536396272403815
520,-9.536396272403815
521,-9.536396272403815
522,-9.536396272403815
523,-9.536396272403815
524,-9.536396272403815
525,-9.830298062619649
526,-9.830298062619649
527,-9.830298062619649
528,-9.830298062619649
529,-9.830298062619649
530,-9.830298062619649
531,-9.830298062619649
532,-9.830298062619649
533,-9.830298062619649
534,-9.830298062619649
535,-9.830298062619649
536,-9.830298062619649
537,-9.830298062619649
538,-9.830298062619649
539,-9.830298062619649
540,-9.830298062619649
541,-9.830298062619649
542,-9.830298062619649
543,-9.830298062619649
544,-9.830298062619649
545,-9.830298062619649
546,-9.830298062619649
547,-9.830298062619649
548,-9.830298062619649
549,-9.830298062619649
550,-9.830298062619649
551,-9.830298062619649
552,-9.830298062619649
553,-9.830298062619649
554,-9.830298062619649
555,-9.830298062619649
556,-9.830298062619649
557,-9.830298062619649
558,-9.830298062619649
559,-9.830298062619649
560,-9.830298062619649
561,-9.830298062619649
562,-9.830298062619649
563,-9.830298062619649
564,-9.830298062619649
565,-9.830298062619649
566,-9.830298062619649
567,-9.830298062619649
568,-9.830298062619649
569,-9.830298062619649
570,-9.830298062619649
571,-9.830298062619649
572,-9.830298062619649
573,-9.830298062619649
574,-9.830298062619649
575,-9.830298062619649
576,-9.830298062619649
577,-9.830298062619649
578,-9.830298062619649
579,-9.830298062619649
580,-9.830298062619649
581,-9.830298062619649
582,-9.830298062619649
583,-9.830298062619649
584,-9.830298062619649
585,-9.830298062619649
586,-9.830298062619649
587,-9.830298062619649
588,-9.830298062619649
589,-11.123907656073436
590,-11.123907656073436
591,-11.123907656073436
592,-11.123907656073436
593,-11.123907656073436
594,-11.123907656073436
595,-11.123907656073436
596,-11.123907656073436
597,-11.123907656073436
598,-11.123907656073436
599,-11.123907656073436
600,-11.123907656073436
601,-11.123907656073436
602,-11.123907656073436
603,-11.123907656073436
604,-11.123907656073436
605,-11.123907656073436
606,-11.123907656073436
607,-11.123907656073436
608,-11.123907656073436
609,-11.123907656073436
610,-11.123907656073436
611,-11.123907656073436
612,-11.123907656073436
613,-11.123907656073436
614,-11.123907656073436
615,-11.123907656073436
616,-11.123907656073436
617,-11.123907656073436
618,-11.123907656073436
619,-11.123907656073436
620,-11.123907656073436
621,-11.123907656073436
622,-11.123907656073436
623,-11.123907656073436
624,-11.123907656073436
625,-11.123907656073436
626,-11.123907656073436
627,-11.123907656073436
628,-11.123907656073436
629,-11.123907656073436
630,-11.123907656073436
631,-11.123907656073436
632,-11.123907656073436
633,-11.123907656073436
634,-11.123907656073436
635,-11.123907656073436
636,-11.123907656073436
637,-11.123907656073436
638,-11.123907656073436
639,-11.123907656073436
640,-11.123907656073436
641,-11.123907656073436
642,-11.123907656073436
643,-11.123907656073436
644,-11.123907656073436
645,-11.123907656073436
646,-11.123907656073436
647,-11.123907656073436
648,-11.123907656073436
649,-11.123907656073436
650,-11.123907656073436
651,-11.123907656073436
652,-11.123907656073436
653,-11.123907656073436
654,-8.910627023802265
655,-8.910627023802265
656,-8.910627023802265
657,-8.910627023802265
658,-8.910627023802265
659,-8.910627023802265
660,-8.910627023802265
661,-8.910627023802265
662,-8.910627023802265
663,-8.910627023802265
664,-8.910627023802265
665,-8.910627023802265
666,-8.910627023802265
667,-8.910627023802265
668,-8.910627023802265
669,-8.910627023802265
670,-8.910627023802265
671,-8.910627023802265
672,-8.910627023802265
673,-8.910627023802265
674,-8.910627023802265
675,-8.910627023802265
676,-8.910627023802265
677,-8.910627023802265
678,-8.910627023802265
679,-8.910627023802265
680,-8.910627023802265
681,-8.910627023802265
682,-8.910627023802265
683,-8.910627023802265
684,-8.910627023802265
685,-8.910627023802265
686,-8.910627023802265
687,-8.910627023802265
688,-8.910627023802265
689,-8.910627023802265
690,-8.910627023802265
691,-8.910627023802265
692,-8.910627023802265
693,-8.910627023802265
694,-8.910627023802265
695,-8.910627023802265
696,-8.910627023802265
697,-8.910627023802265
698,-8.910627023802265
699,-8.910627023802265
700,-8.910627023802265
701,-8.910627023802265
702,-8.910627023802265
703,-8.910627023802265
704,-8.910627023802265
705,-8.910627023802265
706,-8.910627023802265
707,-8.910627023802265
708,-8.910627023802265
709,-8.910627023802265
710,-8.910627023802265
711,-8.910627023802265
712,-8.910627023802265
713,-8.910627023802265
714,-8.910627023802265
715,-8.910627023802265
716,-8.910627023802265
717,-8.910627023802265
718,-8.910627023802265
719,-8.910627023802265
720,-8.910627023802265
721,-8.910627023802265
722,-8.910627023802265
723,-8.910627023802265
724,-8.910627023802265
725,-8.910627023802265
726,-8.910627023802265
727,-8.910627023802265
728,-21.122268124795006
729,-21.122268124795006
730,-21.122268124795006
731,-21.122268124795006
732,-21.122268124795006
733,-21.122268124795006
734,-21.122268124795006
735,-21.122268124795006
736,-21.122268124795006
737,-21.122268124795006
738,-21.122268124795006
739,-21.122268124795006
740,-21.122268124795006
741,-21.122268124795006
742,-21.122268124795006
743,-21.122268124795006
744,-21.122268124795006
745,-21.122268124795006
746,-21.122268124795006
747,-21.122268124795006
748,-21.122268124795006
749,-21.122268124795006
750,-21.122268124795006
751,-21.122268124795006
752,-21.122268124795006
753,-21.122268124795006
754,-21.122268124795006
755,-21.122268124795006
756,-21.122268124795006
757,-21.122268124795006
758,-21.122268124795006
759,-21.122268124795006
760,-21.122268124795006
761,-21.122268124795006
762,-21.122268124795006
763,-21.122268124795006
764,-21.122268124795006
765,-21.122268124795006
766,-21.122268124795006
767,-21.122268124795006
768,-21.122268124795006
769,-21.122268124795006
770,-21.122268124795006
771,-21.122268124795006
772,-21.122268124795006
773,-21.122268124795006
774,-21.122268124795006
775,-21.122268124795006
776,-21.122268124795006
777,-21.122268124795006
778,-21.122268124795006
779,-21.122268124795006
780,-21.122268124795006
781,-21.122268124795006
782,-21.122268124795006
783,-21.122268124795006
784,-21.122268124795006
785,-21.122268124795006
786,-21.122268124795006
787,-21.122268124795006
788,-21.122268124795006
789,-21.122268124795006
790,-21.122268124795006
791,-21.122268124795006
792,-21.122268124795006
793,-21.122268124795006
794,-21.122268124795006
795,-12.187698800139284
796,-12.187698800139284
797,-12.187698800139284
798,-12.187698800139284
799,-12.187698800139284
800,-12.187698800139284
801,-12.187698800139284
802,-12.187698800139284
803,-12.187698800139284
804,-12.187698800139284
805,-12.187698800139284
806,-12.187698800139284
807,-12.187698800139284
808,-12.187698800139284
809,-12.187698800139284
810,-12.187698800139284
811,-12.187698800139284
812,-12.187698800139284
813,-12.187698800139284
814,-12.187698800139284
815,-12.187698800139284
816,-12.187698800139284
817,-12.187698800139284
818,-12.187698800139284
819,-12.187698800139284
820,-12.187698800139284
821,-12.187698800139284
822,-12.187698800139284
823,-12.187698800139284
824,-12.187698800139284
825,-12.187698800139284
826,-12.187698800139284
827,-12.187698800139284
828,-12.187698800139284
829,-12.187698800139284
830,-12.187698800139284
831,-12.187698800139284
832,-12.187698800139284
833,-12.187698800139284
834,-12.187698800139284
835,-12.187698800139284
836,-12.187698800139284
837,-12.187698800139284
838,-12.187698800139284
839,-12.187698800139284
840,-12.187698800139284
841,-12.187698800139284
842,-12.187698800139284
843,-12.187698800139284
844,-12.187698800139284
845,-12.187698800139284
846,-12.187698800139284
847,-12.187698800139284
848,-12.187698800139284
849,-12.187698800139284
850,-12.187698800139284
851,-12.187698800139284
852,-12.187698800139284
853,-12.187698800139284
854,-12.187698800139284
855,-12.187698800139284
856,-12.187698800139284
857,-12.187698800139284
858,-12.187698800139284
859,-12.187698800139284
860,-12.187698800139284
861,-9.314900954581343
862,-9.314900954581343
863,-9.314900954581343
864,-9.314900954581343
865,-9.314900954581343
866,-9.314900954581343
867,-9.314900954581343
868,-9.314900954581343
869,-9.314900954581343
870,-9.314900954581343
871,-9.314900954581343
872,-9.314900954581343
873,-9.314900954581343
874,-9.314900954581343
875,-9.314900954581343
876,-9.314900954581343
877,-9.314900954581343
878,-9.314900954581343
879,-9.314900954581343
880,-9.314900954581343
881,-9.314900954581343
882,-9.314900954581343
883,-9.314900954581343
884,-9.314900954581343
885,-9.314900954581343
886,-9.314900954581343
887,-9.314900954581343
888,-9.314900954581343
889,-9.314900954581343
890,-9.314900954581343
891,-9.314900954581343
892,-9.314900954581343
893,-9.314900954581343
894,-9.314900954581343
895,-9.314900954581343
896,-9.314900954581343
897,-9.314900954581343
898,-9.314900954581343
899,-9.314900954581343
900,-9.314900954581343
901,-9.314900954581343
902,-9.314900954581343
903,-9.314900954581343
904,-9.314900954581343
905,-9.314900954581343
906,-9.314900954581343
907,-9.314900954581343
908,-9.314900954581343
909,-9.314900954581343
910,-9.314900954581343
911,-9.314900954581343
912,-9.314900954581343
913,-9.314900954581343
914,-9.314900954581343
915,-9.314900954581343
916,-9.314900954581343
917,-9.314900954581343
918,-9.314900954581343
919,-9.314900954581343
920,-9.314900954581343
921,-9.314900954581343
922,-9.314900954581343
923,-9.314900954581343
924,-9.454795090489405
925,-9.454795090489405
926,-9.454795090489405
927,-9.454795090489405
928,-9.454795090489405
929,-9.454795090489405
930,-9.454795090489405
931,-9.454795090489405
932,-9.454795090489405
933,-9.454795090489405
934,-9.454795090489405
935,-9.454795090489405
936,-9.454795090489405
937,-9.454795090489405
938,-9.454795090489405
939,-9.454795090489405
940,-9.454795090489405
941,-9.454795090489405
942,-9.454795090489405
943,-9.454795090489405
944,-9.454795090489405
945,-9.454795090489405
946,-9.454795090489405
947,-9.454795090489405
948,-9.454795090489405
949,-9.454795090489405
950,-9.454795090489405
951,-9.454795090489405
952,-9.454795090489405
953,-9.454795090489405
954,-9.454795090489405
955,-9.454795090489405
956,-9.454795090489405
957,-9.454795090489405
958,-9.454795090489405
959,-9.454795090489405
960,-9.454795090489405
961,-9.454795090489405
962,-9.454795090489405
963,-9.454795090489405
964,-9.454795090489405
965,-9.454795090489405
966,-9.454795090489405
967,-9.454795090489405
968,-9.454795090489405
969,-9.454795090489405
970,-9.454795090489405
971,-9.454795090489405
972,-9.454795090489405
973,-9.454795090489405
974,-9.454795090489405
975,-9.454795090489405
976,-9.454795090489405
977,-9.454795090489405
978,-9.454795090489405
979,-9.454795090489405
980,-9.454795090489405
981,-9.454795090489405
982,-9.454795090489405
983,-9.454795090489405
984,-9.454795090489405
985,-9.454795090489405
986,-9.454795090489405
987,-9.454795090489405
988,-8.322935068530054
989,-8.322935068530054
990,-8.322935068530054
991,-8.322935068530054
992,-8.322935068530054
993,-8.322935068530054
994,-8.322935068530054
995,-8.322935068530054
996,-8.322935068530054
997,-8.322935068530054
998,-8.322935068530054
999,-8.322935068530054
1000,-8.322935068530054
1001,-8.322935068530054
1002,-8.322935068530054
1003,-8.322935068530054
1004,-8.322935068530054
1005,-8.322935068530054
1006,-8.322935068530054
1007,-8.322935068530054
1008,-8.322935068530054
1009,-8.322935068530054
1010,-8.322935068530054
1011,-8.322935068530054
1012,-8.322935068530054
1013,-8.322935068530054
1014,-8.322935068530054
1015,-8.322935068530054
1016,-8.322935068530054
1017,-8.322935068530054
1018,-8.322935068530054
1019,-8.322935068530054
1020,-8.322935068530054
1021,-8.322935068530054
1022,-8.322935068530054
1023,-8.322935068530054
1024,-8.322935068530054
1025,-8.322935068530054
1026,-8.322935068530054
1027,-8.322935068530054
1028,-8.322935068530054
1029,-8.322935068530054
1030,-8.322935068530054
1031,-8.322935068530054
1032,-8.322935068530054
1033,-8.322935068530054
1034,-8.322935068530054
1035,-8.322935068530054
1036,-8.322935068530054
1037,-8.322935068530054
1038,-8.322935068530054
1039,-8.322935068530054
1040,-8.322935068530054
1041,-8.322935068530054
1042,-8.322935068530054
1043,-8.322935068530054
1044,-8.322935068530054
1045,-8.322935068530054
1046,-8.322935068530054
1047,-8.322935068530054
1048,-8.322935068530054
1049,-8.322935068530054
1050,-8.322935068530054
1051,-8.322935068530054
1052,-8.322935068530054
1053,-8.322935068530054
1054,-8.322935068530054
1055,-8.322935068530054
1056,-9.062796353332656
1057,-9.062796353332656
1058,-9.062796353332656
1059,-9.062796353332656
1060,-9.062796353332656
1061,-9.062796353332656
1062,-9.062796353332656
1063,-9.062796353332656
1064,-9.062796353332656
1065,-9.062796353332656
1066,-9.062796353332656
1067,-9.062796353332656
1068,-9.062796353332656
1069,-9.062796353332656
1070,-9.062796353332656
1071,-9.062796353332656
1072,-9.062796353332656
1073,-9.062796353332656
1074,-9.062796353332656
1075,-9.062796353332656
1076,-9.062796353332656
1077,-9.062796353332656
1078,-9.062796353332656
1079,-9.062796353332656
1080,-9.062796353332656
1081,-9.062796353332656
1082,-9.062796353332656
1083,-9.062796353332656
1084,-9.062796353332656
1085,-9.062796353332656
1086,-9.062796353332656
1087,-9.062796353332656
1088,-9.062796353332656
1089,-9.062796353332656
1090,-9.062796353332656
1091,-9.062796353332656
1092,-9.062796353332656
1093,-9.062796353332656
1094,-9.062796353332656
1095,-9.062796353332656
1096,-9.062796353332656
1097,-9.062796353332656
1098,-9.062796353332656
1099,-9.062796353332656
1100,-9.062796353332656
1101,-9.062796353332656
1102,-9.062796353332656
1103,-9.062796353332656
1104,-9.062796353332656
1105,-9.062796353332656
1106,-9.062796353332656
1107,-9.062796353332656
1108,-9.062796353332656
1109,-9.062796353332656
1110,-9.062796353332656
1111,-9.062796353332656
1112,-9.062796353332656
1113,-9.062796353332656
1114,-9.062796353332656
1115,-9.062796353332656
1116,-9.062796353332656
1117,-9.062796353332656
1118,-9.062796353332656
1119,-9.062796353332656
1120,-9.062796353332656
1121,-9.062796353332656
1122,-9.062796353332656
1123,-9.062796353332656
1124,-9.062796353332656
1125,-9.062796353332656
1126,-9.062796353332656
1127,-12.713306697520462
1128,-12.713306697520462
1129,-12.713306697520462
1130,-12.713306697520462
1131,-12.713306697520462
1132,-12.713306697520462
1133,-12.713306697520462
1134,-12.713306697520462
1135,-12.713306697520462
1136,-12.713306697520462
1137,-12.713306697520462
1138,-12.713306697520462
1139,-12.713306697520462
1140,-12.713306697520462
1141,-12.713306697520462
1142,-12.713306697520462
1143,-12.713306697520462
1144,-12.713306697520462
1145,-12.713306697520462
1146,-12.713306697520462
1147,-12.713306697520462
1148,-12.713306697520462
1149,-12.713306697520462
1150,-12.713306697520462
1151,-12.713306697520462
1152,-12.713306697520462
1153,-12.713306697520462
1154,-12.713306697520462
1155,-12.713306697520462
1156,-12.713306697520462
1157,-12.713306697520462
1158,-12.713306697520462
1159,-12.713306697520462
1160,-12.713306697520462
1161,-12.713306697520462
1162,-12.713306697520462
1163,-12.713306697520462
1164,-12.713306697520462
1165,-12.713306697520462
1166,-12.713306697520462
1167,-12.713306697520462
1168,-12.713306697520462
1169,-12.713306697520462
1170,-12.713306697520462
1171,-12.713306697520462
1172,-12.713306697520462
1173,-12.713306697520462
1174,-12.713306697520462
1175,-12.713306697520462
1176,-12.713306697520462
1177,-12.713306697520462
1178,-12.713306697520462
1179,-12.713306697520462
1180,-12.713306697520462
1181,-12.713306697520462
1182,-12.713306697520462
1183,-12.713306697520462
1184,-12.713306697520462
1185,-12.713306697520462
1186,-12.713306697520462
1187,-12.713306697520462
1188,-12.713306697520462
1189,-12.713306697520462
1190,-12.713306697520462
1191,-12.713306697520462
1192,-12.713306697520462
1193,-12.713306697520462
1194,-12.713306697520462
1195,-12.713306697520462
1196,-12.713306697520462
1197,-12.713306697520462
1198,-10.471492001275214
1199,-10.471492001275214
1200,-10.471492001275214
1201,-10.471492001275214
1202,-10.471492001275214
1203,-10.471492001275214
1204,-10.471492001275214
1205,-10.471492001275214
1206,-10.471492001275214
1207,-10.471492001275214
1208,-10.471492001275214
1209,-10.471492001275214
1210,-10.471492001275214
1211,-10.471492001275214
1212,-10.471492001275214
1213,-10.471492001275214
1214,-10.471492001275214
1215,-10.471492001275214
1216,-10.471492001275214
1217,-10.471492001275214
1218,-10.471492001275214
1219,-10.471492001275214
1220,-10.471492001275214
1221,-10.471492001275214
1222,-10.471492001275214
1223,-10.471492001275214
1224,-10.471492001275214
1225,-10.471492001275214
1226,-10.471492001275214
1227,-10.471492001275214
1228,-10.471492001275214
1229,-10.471492001275214
1230,-10.471492001275214
1231,-10.471492001275214
1232,-10.471492001275214
1233,-10.471492001275214
1234,-10.471492001275214
1235,-10.471492001275214
1236,-10.471492001275214
1237,-10.471492001275214
1238,-10.471492001275214
1239,-10.471492001275214
1240,-10.471492001275214
1241,-10.471492001275214
1242,-10.471492001275214
1243,-10.471492001275214
1244,-10.471492001275214
1245,-10.471492001275214
1246,-10.471492001275214
1247,-10.471492001275214
1248,-10.471492001275214
