,0
0,-12.703379367393474
1,-12.703379367393474
2,-12.703379367393474
3,-12.703379367393474
4,-12.703379367393474
5,-12.703379367393474
6,-12.703379367393474
7,-12.703379367393474
8,-12.703379367393474
9,-12.703379367393474
10,-12.703379367393474
11,-12.703379367393474
12,-12.703379367393474
13,-12.703379367393474
14,-12.703379367393474
15,-12.703379367393474
16,-12.703379367393474
17,-12.703379367393474
18,-12.703379367393474
19,-12.703379367393474
20,-12.703379367393474
21,-12.703379367393474
22,-12.703379367393474
23,-12.703379367393474
24,-12.703379367393474
25,-12.703379367393474
26,-12.703379367393474
27,-12.703379367393474
28,-12.703379367393474
29,-12.703379367393474
30,-12.703379367393474
31,-12.703379367393474
32,-12.703379367393474
33,-12.703379367393474
34,-12.703379367393474
35,-12.703379367393474
36,-12.703379367393474
37,-12.703379367393474
38,-12.703379367393474
39,-12.703379367393474
40,-12.703379367393474
41,-12.703379367393474
42,-12.703379367393474
43,-12.703379367393474
44,-12.703379367393474
45,-12.703379367393474
46,-12.703379367393474
47,-12.703379367393474
48,-12.703379367393474
49,-12.703379367393474
50,-12.703379367393474
51,-12.703379367393474
52,-12.703379367393474
53,-12.703379367393474
54,-12.703379367393474
55,-12.703379367393474
56,-12.703379367393474
57,-12.703379367393474
58,-12.703379367393474
59,-12.703379367393474
60,-12.703379367393474
61,-12.703379367393474
62,-12.703379367393474
63,-12.703379367393474
64,-12.703379367393474
65,-6.794289307364074
66,-6.794289307364074
67,-6.794289307364074
68,-6.794289307364074
69,-6.794289307364074
70,-6.794289307364074
71,-6.794289307364074
72,-6.794289307364074
73,-6.794289307364074
74,-6.794289307364074
75,-6.794289307364074
76,-6.794289307364074
77,-6.794289307364074
78,-6.794289307364074
79,-6.794289307364074
80,-6.794289307364074
81,-6.794289307364074
82,-6.794289307364074
83,-6.794289307364074
84,-6.794289307364074
85,-6.794289307364074
86,-6.794289307364074
87,-6.794289307364074
88,-6.794289307364074
89,-6.794289307364074
90,-6.794289307364074
91,-6.794289307364074
92,-6.794289307364074
93,-6.794289307364074
94,-6.794289307364074
95,-6.794289307364074
96,-6.794289307364074
97,-6.794289307364074
98,-6.794289307364074
99,-6.794289307364074
100,-6.794289307364074
101,-6.794289307364074
102,-6.794289307364074
103,-6.794289307364074
104,-6.794289307364074
105,-6.794289307364074
106,-6.794289307364074
107,-6.794289307364074
108,-6.794289307364074
109,-6.794289307364074
110,-6.794289307364074
111,-6.794289307364074
112,-6.794289307364074
113,-6.794289307364074
114,-6.794289307364074
115,-6.794289307364074
116,-6.794289307364074
117,-6.794289307364074
118,-6.794289307364074
119,-6.794289307364074
120,-6.794289307364074
121,-6.794289307364074
122,-6.794289307364074
123,-6.794289307364074
124,-6.794289307364074
125,-6.794289307364074
126,-6.794289307364074
127,-6.794289307364074
128,-6.794289307364074
129,-6.794289307364074
130,-6.794289307364074
131,-6.794289307364074
132,-6.794289307364074
133,-6.794289307364074
134,-6.794289307364074
135,-9.350933509207689
136,-9.350933509207689
137,-9.350933509207689
138,-9.350933509207689
139,-9.350933509207689
140,-9.350933509207689
141,-9.350933509207689
142,-9.350933509207689
143,-9.350933509207689
144,-9.350933509207689
145,-9.350933509207689
146,-9.350933509207689
147,-9.350933509207689
148,-9.350933509207689
149,-9.350933509207689
150,-9.350933509207689
151,-9.350933509207689
152,-9.350933509207689
153,-9.350933509207689
154,-9.350933509207689
155,-9.350933509207689
156,-9.350933509207689
157,-9.350933509207689
158,-9.350933509207689
159,-9.350933509207689
160,-9.350933509207689
161,-9.350933509207689
162,-9.350933509207689
163,-9.350933509207689
164,-9.350933509207689
165,-9.350933509207689
166,-9.350933509207689
167,-9.350933509207689
168,-9.350933509207689
169,-9.350933509207689
170,-9.350933509207689
171,-9.350933509207689
172,-9.350933509207689
173,-9.350933509207689
