,0
0,4.358767461783055
1,4.358767461783055
2,4.358767461783055
3,4.358767461783055
4,4.358767461783055
5,4.358767461783055
6,4.358767461783055
7,4.358767461783055
8,4.358767461783055
9,4.358767461783055
10,4.358767461783055
11,4.358767461783055
12,4.358767461783055
13,4.358767461783055
14,4.358767461783055
15,4.358767461783055
16,4.358767461783055
17,4.358767461783055
18,4.358767461783055
19,4.358767461783055
20,4.358767461783055
21,4.358767461783055
22,4.358767461783055
23,4.358767461783055
24,4.358767461783055
25,4.358767461783055
26,4.358767461783055
27,4.358767461783055
28,4.358767461783055
29,4.358767461783055
30,4.358767461783055
31,4.358767461783055
32,4.358767461783055
33,4.358767461783055
34,4.358767461783055
35,4.358767461783055
36,4.358767461783055
37,4.358767461783055
38,4.358767461783055
39,4.358767461783055
40,4.358767461783055
41,4.358767461783055
42,4.358767461783055
43,4.358767461783055
44,4.358767461783055
45,4.358767461783055
46,4.358767461783055
47,4.358767461783055
48,4.358767461783055
49,4.358767461783055
50,4.358767461783055
51,4.358767461783055
52,4.358767461783055
53,4.358767461783055
54,4.358767461783055
55,4.358767461783055
56,4.358767461783055
57,4.358767461783055
58,4.358767461783055
59,4.358767461783055
60,4.358767461783055
61,4.358767461783055
62,4.358767461783055
63,4.358767461783055
64,4.358767461783055
65,4.358767461783055
66,4.358767461783055
67,4.358767461783055
68,4.358767461783055
69,4.358767461783055
70,4.358767461783055
71,4.358767461783055
72,4.358767461783055
73,4.358767461783055
74,19.748278059295835
75,19.748278059295835
76,19.748278059295835
77,19.748278059295835
78,19.748278059295835
79,19.748278059295835
80,19.748278059295835
81,19.748278059295835
82,19.748278059295835
83,19.748278059295835
84,19.748278059295835
85,19.748278059295835
86,19.748278059295835
87,19.748278059295835
88,19.748278059295835
89,19.748278059295835
90,19.748278059295835
91,19.748278059295835
92,19.748278059295835
93,19.748278059295835
94,19.748278059295835
95,19.748278059295835
96,19.748278059295835
97,19.748278059295835
98,19.748278059295835
99,19.748278059295835
100,19.748278059295835
101,19.748278059295835
102,19.748278059295835
103,19.748278059295835
104,19.748278059295835
105,19.748278059295835
106,19.748278059295835
107,19.748278059295835
108,19.748278059295835
109,19.748278059295835
110,19.748278059295835
111,19.748278059295835
112,19.748278059295835
113,19.748278059295835
114,19.748278059295835
115,19.748278059295835
116,19.748278059295835
117,19.748278059295835
118,19.748278059295835
119,19.748278059295835
120,19.748278059295835
121,19.748278059295835
122,19.748278059295835
123,19.748278059295835
124,19.748278059295835
125,19.748278059295835
126,19.748278059295835
127,19.748278059295835
128,19.748278059295835
129,19.748278059295835
130,19.748278059295835
