,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,-8.58271267946393
63,-8.58271267946393
64,-8.58271267946393
65,-8.58271267946393
66,-8.58271267946393
67,-8.58271267946393
68,-8.58271267946393
69,-8.58271267946393
70,-8.58271267946393
71,-8.58271267946393
72,-8.58271267946393
73,-8.58271267946393
74,-8.58271267946393
75,-8.58271267946393
76,-8.58271267946393
77,-8.58271267946393
78,-8.58271267946393
79,-8.58271267946393
80,-8.58271267946393
81,-8.58271267946393
82,-8.58271267946393
83,-8.58271267946393
84,-8.58271267946393
85,-8.58271267946393
86,-8.58271267946393
87,-8.58271267946393
88,-8.58271267946393
89,-8.58271267946393
90,-8.58271267946393
91,-8.58271267946393
92,-8.58271267946393
93,-8.58271267946393
94,-8.58271267946393
95,-8.58271267946393
96,-8.58271267946393
97,-8.58271267946393
98,-8.58271267946393
99,-8.58271267946393
100,-8.58271267946393
101,-8.58271267946393
102,-8.58271267946393
103,-8.58271267946393
104,-8.58271267946393
105,-8.58271267946393
106,-8.58271267946393
107,-8.58271267946393
108,-8.58271267946393
109,-8.58271267946393
110,-8.58271267946393
111,-8.58271267946393
112,-8.58271267946393
113,-8.58271267946393
114,-8.58271267946393
115,-8.58271267946393
116,-8.58271267946393
117,-8.58271267946393
118,-8.58271267946393
119,-8.58271267946393
120,-8.58271267946393
121,-8.58271267946393
122,-8.58271267946393
123,-8.58271267946393
124,-8.58271267946393
125,-8.58271267946393
126,-8.58271267946393
127,-8.58271267946393
128,-8.58271267946393
129,-8.58271267946393
130,-8.58271267946393
131,-8.58271267946393
132,-8.58271267946393
133,-8.58271267946393
134,-8.58271267946393
135,-8.58271267946393
136,3.9602590951573173
137,3.9602590951573173
138,3.9602590951573173
139,3.9602590951573173
140,3.9602590951573173
141,3.9602590951573173
142,3.9602590951573173
143,3.9602590951573173
144,3.9602590951573173
145,3.9602590951573173
146,3.9602590951573173
147,3.9602590951573173
148,3.9602590951573173
149,3.9602590951573173
150,3.9602590951573173
151,3.9602590951573173
152,3.9602590951573173
153,3.9602590951573173
154,3.9602590951573173
155,3.9602590951573173
156,3.9602590951573173
157,3.9602590951573173
158,3.9602590951573173
159,3.9602590951573173
160,3.9602590951573173
161,3.9602590951573173
162,3.9602590951573173
163,3.9602590951573173
164,3.9602590951573173
165,3.9602590951573173
166,3.9602590951573173
167,3.9602590951573173
168,3.9602590951573173
169,3.9602590951573173
170,3.9602590951573173
171,3.9602590951573173
172,3.9602590951573173
173,3.9602590951573173
174,3.9602590951573173
175,3.9602590951573173
176,3.9602590951573173
177,3.9602590951573173
178,3.9602590951573173
179,3.9602590951573173
180,3.9602590951573173
181,3.9602590951573173
182,3.9602590951573173
183,3.9602590951573173
184,3.9602590951573173
185,3.9602590951573173
186,3.9602590951573173
187,3.9602590951573173
188,3.9602590951573173
189,3.9602590951573173
190,3.9602590951573173
191,3.9602590951573173
192,3.9602590951573173
193,3.9602590951573173
194,3.9602590951573173
195,3.9602590951573173
196,3.9602590951573173
197,3.9602590951573173
198,3.9602590951573173
199,3.9602590951573173
200,3.9602590951573173
201,3.9602590951573173
202,3.9602590951573173
203,3.9602590951573173
204,3.9602590951573173
205,6.893997568892588
206,6.893997568892588
207,6.893997568892588
208,6.893997568892588
209,6.893997568892588
210,6.893997568892588
211,6.893997568892588
212,6.893997568892588
213,6.893997568892588
214,6.893997568892588
215,6.893997568892588
216,6.893997568892588
217,6.893997568892588
218,6.893997568892588
219,6.893997568892588
220,6.893997568892588
221,6.893997568892588
222,6.893997568892588
223,6.893997568892588
224,6.893997568892588
225,6.893997568892588
226,6.893997568892588
227,6.893997568892588
228,6.893997568892588
229,6.893997568892588
230,6.893997568892588
231,6.893997568892588
232,6.893997568892588
233,6.893997568892588
234,6.893997568892588
235,6.893997568892588
236,6.893997568892588
237,6.893997568892588
238,6.893997568892588
239,6.893997568892588
240,6.893997568892588
241,6.893997568892588
242,6.893997568892588
243,6.893997568892588
244,6.893997568892588
245,6.893997568892588
246,6.893997568892588
247,6.893997568892588
248,6.893997568892588
249,6.893997568892588
250,6.893997568892588
251,6.893997568892588
252,6.893997568892588
253,6.893997568892588
254,6.893997568892588
255,6.893997568892588
256,6.893997568892588
257,6.893997568892588
258,6.893997568892588
259,6.893997568892588
260,6.893997568892588
261,6.893997568892588
262,6.893997568892588
263,6.893997568892588
264,6.893997568892588
265,6.893997568892588
266,6.893997568892588
267,6.893997568892588
268,6.893997568892588
269,6.893997568892588
270,6.893997568892588
271,6.893997568892588
272,6.893997568892588
273,6.893997568892588
274,4.2269959988615255
275,4.2269959988615255
276,4.2269959988615255
277,4.2269959988615255
278,4.2269959988615255
279,4.2269959988615255
280,4.2269959988615255
281,4.2269959988615255
282,4.2269959988615255
283,4.2269959988615255
284,4.2269959988615255
285,4.2269959988615255
286,4.2269959988615255
287,4.2269959988615255
288,4.2269959988615255
289,4.2269959988615255
290,4.2269959988615255
291,4.2269959988615255
292,4.2269959988615255
293,4.2269959988615255
294,4.2269959988615255
295,4.2269959988615255
296,4.2269959988615255
297,4.2269959988615255
298,4.2269959988615255
299,4.2269959988615255
300,4.2269959988615255
301,4.2269959988615255
302,4.2269959988615255
303,4.2269959988615255
304,4.2269959988615255
305,4.2269959988615255
306,4.2269959988615255
307,4.2269959988615255
308,4.2269959988615255
309,4.2269959988615255
310,4.2269959988615255
311,4.2269959988615255
312,4.2269959988615255
313,4.2269959988615255
314,4.2269959988615255
315,4.2269959988615255
316,4.2269959988615255
317,4.2269959988615255
318,4.2269959988615255
319,4.2269959988615255
320,4.2269959988615255
321,4.2269959988615255
322,4.2269959988615255
323,4.2269959988615255
324,4.2269959988615255
325,4.2269959988615255
326,4.2269959988615255
327,4.2269959988615255
328,4.2269959988615255
329,4.2269959988615255
330,4.2269959988615255
331,4.2269959988615255
332,4.2269959988615255
333,4.2269959988615255
334,4.2269959988615255
335,4.2269959988615255
336,4.2269959988615255
337,4.2269959988615255
338,4.2269959988615255
339,4.2269959988615255
340,4.2269959988615255
341,-4.377068786238256
342,-4.377068786238256
343,-4.377068786238256
344,-4.377068786238256
345,-4.377068786238256
