,hip_adduction_l,hip_rotation_l,hip_flexion_l,knee_adduction_l,knee_rotation_l,knee_flexion_l,ankle_adduction_l,ankle_rotation_l,ankle_flexion_l,hip_adduction_r,hip_rotation_r,hip_flexion_r,knee_adduction_r,knee_rotation_r,knee_flexion_r,ankle_adduction_r,ankle_rotation_r,ankle_flexion_r
0,68.28640987081775,64.11545054652207,4.916602181511075,5.355490500310911,4.825706217442505,1.519852052005314,3.154844144866001,3.3743272119547134,1.4431050337840647,80.44166259761754,53.51980840119045,3.8338911705240455,8.1953162368811,5.801697831146714,2.9672615496687493,57.341737076046336,3.206636282109368,17.901703645696845
