,hip_adduction_l,hip_rotation_l,hip_flexion_l,knee_adduction_l,knee_rotation_l,knee_flexion_l,ankle_adduction_l,ankle_rotation_l,ankle_flexion_l,hip_adduction_r,hip_rotation_r,hip_flexion_r,knee_adduction_r,knee_rotation_r,knee_flexion_r,ankle_adduction_r,ankle_rotation_r,ankle_flexion_r
0,16.14204502429918,6.107004155552399,3.074481383413176,14.158688742037745,10.129469668076586,3.8095908655284934,3.4199298996626206,4.149459237867858,3.9374874788384675,6.455316751696036,5.7805470010348,1.6264409109918045,14.082553491489966,8.63316141637904,4.385909510184258,8.169873027062849,14.275061822745267,4.92061224001192
