,hip_adduction_l,hip_rotation_l,hip_flexion_l,knee_adduction_l,knee_rotation_l,knee_flexion_l,ankle_adduction_l,ankle_rotation_l,ankle_flexion_l,hip_adduction_r,hip_rotation_r,hip_flexion_r,knee_adduction_r,knee_rotation_r,knee_flexion_r,ankle_adduction_r,ankle_rotation_r,ankle_flexion_r
0,8.231054977875644,7.065411234438458,2.6656690647637307,5.480700432995383,6.465217153189022,3.380265718776314,2.570937154060788,4.564373705644505,2.5846906288843026,5.4305159718049945,8.503833690920485,1.7197444544953944,7.125345374977209,13.771037400706238,2.1259513390553946,3.5645489752846142,6.7852280973992904,4.861444302554169
