,hip_adduction_l,hip_rotation_l,hip_flexion_l,knee_adduction_l,knee_rotation_l,knee_flexion_l,ankle_adduction_l,ankle_rotation_l,ankle_flexion_l,hip_adduction_r,hip_rotation_r,hip_flexion_r,knee_adduction_r,knee_rotation_r,knee_flexion_r,ankle_adduction_r,ankle_rotation_r,ankle_flexion_r
0,2.6096941939671865,11.600015268489127,2.9471786017279777,6.487622566303449,1.1160346843854467,0.5366951269297398,2.8516102469969025,2.396073819223848,0.502898147071041,9.045820955055177,22.154461678197354,5.031009832726146,3.045248330587276,2.6862791718541614,0.6081418044260238,3.3206304393113943,3.0517021805067577,7.821422827745425
